created_at,text
2021-09-01 12:32:12+00:00," You can be pro-life &amp; respect a woman's choice &amp; inherent right to that choice &amp; it's priority too. You can loathe abortion, protest clinics, &amp; again do all you can to share your thoughts, sentiments &amp; feelings for choosing life. But you can't own anything prolife if  anti-mask"
2021-09-01 12:28:58+00:00,"Yes, Ive had an abortion. "
2021-09-01 12:10:47+00:00,   Tell that to the women of Texas (and anyone who aides them) who can now be sued for 10K plus lawyer fees by any anti-abortion vigilante.
2021-09-01 11:51:49+00:00, has defacto fallen in TX as they have effectively banned the right to Choose after 6 weeks due to the TXGOP &amp; the Conservative SCOTUS.  will undoubtedly defend us if the PA GOP tries the same thing here. CC   
2021-09-01 11:43:06+00:00," Abortion=A right in terms of a woman &amp; her healthcare, her body &amp; priority &amp; no1elses. That's actually conservative vs allowing govt to legislate control of any woman's womb. It's mainstream &amp; understood universally by every1else except this radical SCOTUS. This isn't moderate!"
2021-09-01 10:55:27+00:00,"By this time next year, blue states will be the only place you can legally get an abortion. In 2-4 years, itll likely be illegal nationwide. Because we must live in an ethno Christian state as per the GOP. Fucking hate it here. "
2021-09-01 10:29:22+00:00,"Today, Roe v Wade has been struck down &amp; an undue burden has been placed upon TX women whose bodily autonomy has been forcibly taken away from them. Roe has effectively ended &amp; abortion will become an issue determined on a State by State basis. So increase  now!"
2021-09-01 08:12:41+00:00," 
 
Texas law restricting rights of access to abortion is a seizure of the body in violation of the 4th amendment. 
Forced pregnancy is barbaric and dies not reflect an enlightened society. The new dark age is creeping up on us. "
2021-09-01 05:55:56+00:00,"Texas 6-week abortion ban takes effect after Supreme Court inaction

"
2021-09-01 01:28:29+00:00," 
 
Texas law restricting rights of access to abortion is a seizure of the body in violation of the 4th amendment. 
Forced pregnancy is barbaric and dies not reflect an enlightened society. The new dark age is creeping up on us. "
2021-08-31 02:24:29+00:00,"Texass SIX-WEEK abortion ban is going into effect on Wednesday!

My period has been more than 2 weeks late before. How the hell would I and countless other women even know we are pregnant?

Religious tyrants imposing their misogynistic views on the rest of us is bloody obscene"
2021-08-29 21:19:55+00:00,"Why bother preparing for Hurricane Ida? Just stay put and wait for the Rapture

Why clog up all the hospital ICU beds when you can go wait in a church pew instead?

Why moan about abortion? The cells would enjoy eternal life sooner

(I could keep going but Im going for my run)"
2021-08-27 20:05:53+00:00,"I see folks donating to abortion funds as a gotchu 

If your gonna donate do it 2 orgs that actually work to create the conditions where we can all thrive in safe/sustainable communities

Abortion is a just violent bandaid: 
Wont solve housing/food insecurity, mass incarnation"
2021-08-27 15:50:38+00:00, Hey! Im happy you got help you needed. There were other people seeking services other than abortion today as well and I showed them   same programs but without abortion violence
2021-08-27 12:39:54+00:00,"Rescue happening in downtown Philly and West Chester! 

Father Fidelis leads two groups in nonviolent direct action through counseling abortion minded families in the waiting room and then remaining in solidarity with the pre-born children. 

W/  founder  "
2021-08-26 03:23:27+00:00,"   If government can tell a woman what she should do with her body then I have a solution to the abortion issue. If the woman is forced to take it to term against her will, at the birth the father should be given a vasectomy."
2021-08-25 16:23:50+00:00,"Weird how all those ""pro-life"" people are suddenly not as interested in babies' lives when they're being snuffed out by unvaccinated adults spreading COVID as they are with abortion. I guess pro-life is a more narrow concept than being in favor of life?"
2021-08-24 15:31:19+00:00,Republicans should be careful help. You only respond should be that abortion is the law of the land. 
2021-08-23 10:38:33+00:00,"Why I'm reassured MAGA is a failing, dying movement, alongside antiLGBTQIA &amp; denial of marriage equality or restrictions on access to abortion, legalizing drugs, safe injection sites &amp; DEI, CRT=becoming irrepressible &amp; dominant thought defaults in America

"
2021-08-22 06:34:33+00:00,If yall aint have abortion money just say that 
2021-08-22 06:31:17+00:00, Never . Im playing i dnt believe in abortion .. i want whatever i plant into earth
2021-08-22 03:24:22+00:00,Photo from S.O.S California No Vaccine Passport Rally - why am I terrified to know this man's possible position on abortion?  
2021-08-19 22:09:50+00:00,"The 5th Circuit Court of Appeals just upheld a Texas ban on abortion at 15 weeks. The only court that can undo this travesty is the Supreme Court

Womens bodies are now in the hands of Brett I love beer Kavanaugh &amp; Handmaiden Amy Coney Barrett

Welcome to the American Taliban"
2021-08-18 15:04:28+00:00, Omg lmfaooooooooooooooo
2021-08-18 14:58:43+00:00, Thats how my friend came out to their parents lol
2021-08-17 18:51:20+00:00,Blows my mind how women blast they baby dad online for being a felon who run the streets n not there for his kid... but they opened their legs to a BUM  AND aint choose to get an abortion. Sit there with that bum and figure it out since yall wanna be stupid and irresponsible 
2021-08-14 21:33:02+00:00,my abortion hole punch card would be crazy. 
2021-08-13 09:33:38+00:00," .naive that she honest to goodness just didnt know, because she doesnt follow politics, and her only real stance is that she against abortion and thats why she votes red, cuz Jesus and angels and all that. I guess this video is for those people. \_()_/"
2021-08-13 02:11:50+00:00, Is it too late for s an abortion?
2021-08-12 19:54:37+00:00,No wonder they are so hard-up to get rid of abortion. 
2021-08-10 19:11:39+00:00,"""My body my choice!""
-Anti-vaxxer who supports abortion bans and is against access to free contraception"
2021-08-09 02:20:16+00:00,"Kinda absurd that in Texas a husband would get more money from the government ($10,000) for reporting his wifes abortion than he would for his childs healthcare

Just sayin"
2021-08-07 21:40:00+00:00,"Texas GOP: Parents do NOT have a right to know if there is a Covid case in their kids class

Also Texas GOP: Randos have a right to know whether you get an abortion so they can report you and claim the $10,000 bounty"
2021-08-07 21:21:25+00:00,    Same as abortion.
2021-08-06 22:01:16+00:00,    Support isn't a reliable measure to me so much as voting salience.  For instance states like Montana tend to be highly pro abortion and yet vote uniformly (and inelastically) Republican.  I just don't see it as a differentiating factor in a primary
2021-08-06 12:46:59+00:00,  And what I understand is that Repubs are all anti abortion.. but don't want their taxes $$$ going to take care of them when they fall into the system... and you do know that won't stop the wealthy . And to force a rape and/or incest victim to carry a child is just wrong
2021-08-06 12:28:03+00:00,  What i see is you wish to engage in a dark blue is almost black conversation.well let me say that the governments ability to outlaw anything has always been a failure alcohol ?  Drugs ?.so if a woman decides she wants an abortion.she's gonna have one at the risk of her own life.
2021-08-06 03:46:56+00:00,"  But convincing a single mom to have an abortion so that a Planned Parenthood Director can sip wine in a restaurant while being recorded talking about selling baby parts, well it's just wrong."
2021-08-04 23:53:42+00:00,"Now anyone can report you to the authorities for a $10,000 bounty, including your nosy neighbor across the way "
2021-08-04 16:24:34+00:00,"   YA SHOULDA THOUGHT ABOUT THE CHILDREN, LIKE U DO FETUSES DURING ANTI-ABORTION LEGISLATION. BUT U JUST SHOWED EXACTLY HOW LITTLE U PPL CARE ABOUT ANYTHING BUT URSELVES..... "
2021-07-31 19:24:48+00:00,"Today there were anti-abortion activists protesting on the street and a girl walking by just said wrong city babes. 

Gotta love Philly."
2021-07-29 14:46:13+00:00, She is a democrat in name only. She is a racist who supports Jim Crowe laws and other forms of voter suppression. She is mentally unhinged to a degree that is reserved for republican women. Her mother shouldve had an abortion.
2021-07-27 23:04:56+00:00,"   LifeSiteNews is a Canadian far-right anti-abortion advocacy and news publication. LifeSiteNews has published misleading information and conspiracy theories, and in 2021 was banned from some social media platforms for spreading COVID-19 misinformation"
2021-07-26 14:19:24+00:00,"Truth. Kids hate QGOP now. Like really, more than ever kids=Socialist leaning &amp; loathing the party now. Failing to grow, on the wrong side of everything, &amp; esp abortion, trans-rights, gay marriage &amp; pushing seditious Anti-American, antivaxx quackery &amp; MAGA conspiracies.  "
2021-07-26 08:55:27+00:00, Regardless of how i feel about abortion that decision is entirely up to the woman who will ultimately be responsible for bringing life into the world. No one should dictate what a woman does with her body.Full stop.
2021-07-26 07:24:59+00:00,"Opposition to abortion=fine, noble &amp; principled too, though it's fair to expect a cut off point being pegged at 6mos legislated state by state vs any outright bans on abortion at anytime post 6wks. Arguments against choosing abortion=fair. Laws unequivocally outlawing choice=Evil"
2021-07-25 14:01:38+00:00," ""Having sex with men releases chemicals in women's brains that attach them to that man forever, by lust not love"" also made clear to us that it only happens to women, and that men don't have the same attachment to women lol

Big fans of like 8th month abortion videos too"
2021-07-23 21:45:43+00:00,"We're proud to endorse &amp; partner with ! 

Please join us at City Hall tomorrow 7/24 4-6pm to build the fighting grassroots movement we need to win M4A, protect &amp; expand voting &amp; abortion rights against, raise the minimum wage, address climate change and so much more! "
2021-07-23 18:31:57+00:00,"My getting an abortion has nothing at all to do with you

You not getting a vaccine puts EVERYONE at risk of dangerous variants and hurts the economy. We also shoulder the increased healthcare costs

Youve stolen our pro-choice rhetoric and your hypocrisy is deafening"
2021-07-23 17:45:08+00:00,"   It's about him being against abortion..
But you knew that... "
2021-07-22 22:51:52+00:00,"Mississippi asks the Supreme Court to overturn Roe v. Wade

"
2021-07-22 22:51:27+00:00,"Mississippi asks the Supreme Court to overturn Roe v. Wade

"
2021-07-22 21:27:11+00:00,Roe. vs. Wade has been settled law for Decades &amp; this attack a womans right to choose is disgusting. SCOTUS must decline to hear the case as settled law.    CC     
2021-07-21 04:44:11+00:00,Even on my brokest day I will have abortion money
2021-07-18 17:16:30+00:00,"mostly my socials are for music but wanna put it out to my community that im a trained queer abortion doula/support person. pls feel free to pass my info along, DM or email me if this could help u! pay what u can afford. i am happy to provide this service for free"
2021-07-18 15:00:42+00:00,If my bm get mad at our gender reveal We having an abortion
2021-07-17 17:21:58+00:00, You cant have an abortion either!
2021-07-17 16:04:02+00:00, Fact act abortion
2021-07-15 12:05:30+00:00,ICYMI: Hidalgo became the 3rd Mexican state to decriminalize abortion! The Green Wave continues!       
2021-07-14 18:28:23+00:00,"Interesting, as it's Repugnants who want to spy on teachers addressing race, and those in Texas to bribe folk to turn in their neighbors for suspicion of abortion. "
2021-07-13 03:19:43+00:00,"Imagine suffering a miscarriage. Sheer devastation.

Imagine your neighbor reporting you for having an abortion

Imagine Texas rewarding them $10,000 for betraying you in the most intimate way

This all can happen now in Greg Abbotts Texas. Welcome to Gilead."
2021-07-13 00:51:30+00:00, Crazy. These people are so obsessed with abortion they can't or won't pay attention to the living that are here and now.
2021-07-13 00:10:08+00:00,"Holy s! Texas Republicans have placed a bounty on our heads

They are giving away $10,000 to anyone who reports a woman for getting an abortion or a clinic for administering one

This is unspeakably evil

Cant they find anything better to do than snoop around our uteruses?!"
2021-07-09 14:37:03+00:00,Robot from future attempts retroactive abortion. 
2021-07-09 14:36:32+00:00, Robot from future attempts retroactive abortion
2021-07-08 05:49:30+00:00,So if I get an abortion and it start raining outside..does that mean my kids made it to heaven ?
2021-07-08 02:07:03+00:00,   They are no longer hiding behind legal language. This is a blatant attack on our people. We just have to protect our own and teach them the difference. I know that abortion clinics and promoting 'alternate lifestyles to us are not accidents.
2021-07-07 22:32:15+00:00,This is definitely and totally true except for Obamacare repeal and banning abortion and ending birthright citizenship and preventing minorities from voting via suppression laws and oh wait 
2021-07-03 20:55:03+00:00,She was recovering from an abortion and didn't hear the antidoping official at her door. These douches don't GAF about Black women athletes and their wellbeing. 
2021-07-03 01:07:34+00:00,This story is sad AF... she missed a drug test cause she was on bedrest from having an abortion &amp; now she cant compete in the Olympics 
2021-06-30 15:34:10+00:00,"My body my choice when it comes to vaccination is an awful analogy in which you compare your child to a deadly transmissible virus. Also, if you were impregnated with a deadly virus wouldnt you want the abortion? Gotta get off this app "
2021-06-30 01:17:22+00:00,NC Gov. Vetoes Anti-Eugenics Bill That Would Have Saved Babies with Down Syndrome from Being Targeted for Abortion | CBN News  via 
2021-06-28 12:20:03+00:00," Lots of comments from shitty men here reinforcing my decision to remain childfree. Gonna guess a few of them have opinions about abortion too. Thanks for the public service, fellas."
2021-06-25 00:45:47+00:00,"Plan B does NOT induce abortion. The egg hasnt even been fertilized at this point!

Marjorie Taylor Greene, if you werent so repugnant and fascist, maybe you would have your own own sex life instead of obsessing over ours!"
2021-06-23 12:22:17+00:00,"Abortion leads the rallying cry, grift &amp; motivation for single issuevoters bringing reliable turnout for GOP pols in lower turnout elections. School board, County Exec, State House+municipal seats in rural, sparsely populated red-purple burbs. &amp; it gets them a pool of vetted pols"
2021-06-23 12:13:19+00:00,"The politics of abortion =always fraught w extremes, esp coming from the right, who'll never see a compromise anywhere in reproductive policy &amp; choice. But the right-wing, a perpetual loser in public opinion gains traction w the middle when they push for limits on choice at 6mos+"
2021-06-22 18:30:11+00:00, No one supports abortion
2021-06-22 12:36:34+00:00,  I'm old enough to remember when this asshole didn't think maternity leave was necessary until she actually needed it for herself. It's safe for us all to assume she's do the same with abortion.
2021-06-21 21:35:37+00:00,"  The anti-abortion crowd are not pro-life; they are pro- birth. They really dont care what happens to them afterwards. They do nothing to help underprivileged children, foster care, or abused children. They surely werent pro-life on January 6."
2021-06-20 02:14:00+00:00,Nearly 60 House Democrats call on Catholic bishops to stop targeting pro-abortion pols in Communion dispute 
2021-06-19 20:52:43+00:00,"Why are Catholic bishops uniquely obsessed with abortion and homosexuality?

Why not the actual sins of murder, pedophilia, greed, and adultery?

Might it be because Republicans and priests specialize in these fields?"
2021-06-19 19:45:28+00:00,"     You must open your eyes and your heart because the information that see is not completely true. One example abortion is legal up to and including birth, forcing reglious institutions to provide contraceptive when they don't believe that. And many more issues."
2021-06-18 18:37:02+00:00,U.S. Catholic bishops approve steps toward possible rebuke of Biden over abortion stance   
2021-06-17 14:32:49+00:00,"Note: declining crime rates in NYC in the 90's probably weren't due to Giuliani ""crackdowns"", but to dividends of the decriminalization of abortion in 1970.

In other words, there was by that time an entire generation of unwanted children that didn't need to exist. "
2021-06-15 11:11:17+00:00," Yeah cause we live in a patriarchy!

NONE OF U VALUE THE LIVES OF WOMEN!

THAT'S WHY 97 ANTI ABORTION LAWS HAVE BEEN PROPOSED IN THE STATE LEGISLATURES ACROSS AMERICA!

THAT'S WHY RAPISTS ONLY GET 6 MONTH SENTENCES &amp; PARENTAL RIGHTS IF THEIR VICTIMS GET PREGNANT."
2021-06-15 04:11:29+00:00,i need joe and chuck and nancy to pull up on joe manchin with that manila folder like we know you fucked your nanny and made her get an abortion. idk maybe i watched too much house of cards and scandal.
2021-06-14 17:45:54+00:00,  Getting an abortion can be argued until the end of time but a womans worth does not decrease because she got the procedure done or not. The problem with this tweet is her putting herself above women who got one for the male gaze 
2021-06-12 13:36:45+00:00,I just signed a  petition: No Federal Tax Dollars to Anti-Abortion Fake Clinics. Sign here: 
2021-06-10 21:38:27+00:00,   And no1 obviously btw is ever pro abortion vs their always being pro choice and never forcing a decision on what to do with her bodily autonomy. That's sacrosanct always and the highest priority in the end. But you're a hypocrite if capital punishment and war are fine w you.
2021-06-10 11:28:18+00:00,  Pro life? Favors abortion!
2021-05-30 20:23:48+00:00,"Truth 

GOP politicians dont want to end abortion *completely*

They fundraise and get elected on this wedge issue

If they actually cared, they would make birth control widely available

Instead, they need the easily manipulated religious right and Republican Jesus to win"
2021-05-28 22:01:31+00:00,Commentary: Abortion bill snubs ethics questions  via 
2021-05-26 15:33:40+00:00,It is quite the amusement when people use their religion as to why they dont condone abortion yet they commit like 6191881 sins almost every day hahahahaha you look stupid
2021-05-26 01:21:39+00:00," This is another reason the GOP is failing. You poster boys for late term abortion are lashing out at the Floyd family. Not making well thought out arguments, just flinging  

The political death throes of the republican party is sad."
2021-05-23 02:30:25+00:00,"Republicans are all good with abortion so long as its in service of a mans career or reputation

God likes that kind."
2021-05-23 00:21:10+00:00,"Jason Miller, Trump campaign manager and devout evangelical, slipped a morning after abortion pill into a strippers smoothie

Republicans obsession with banning abortion is vile hypocrisy

Theyre fine with their daughters and mistresses getting one"
2021-05-22 18:28:45+00:00, They banned abortion in like Texas or some shit
2021-05-21 19:14:30+00:00, care is .
2021-05-21 19:13:16+00:00,"In 2021, there are only 17  providers in PA whose population is nearly 13 million people. 

 is a  issue!"
2021-05-21 16:03:43+00:00,congrats you just cost thousands of women their lives when they go through with unsafe abortion procedures because your god told you that a clump of cells has more rights than a fully grown woman. 
2021-05-21 15:58:32+00:00,How in the fcuk do you ban abortion before most women even KNOW theyre pregnant!?! 
2021-05-21 13:53:20+00:00,   So you're advocating for universal &amp; free pro-choice abortion legislation and women's right to choose and agency of their own bodies free of government interference! That's so progressive and liberal and refreshing to see! I knew we could speak on common issues we agree on! Nice!
2021-05-21 06:09:52+00:00,John singleton aint hold no punches lol he opened baby boy wit them at the abortion clinic 
2021-05-20 18:31:36+00:00,"Why wont men get a vasectomy (its reversible)?

You would make the abortion issue moot with a single snip!

Or is the whole point controlling us and imposing your religious agenda on everyone else?"
2021-05-19 21:13:23+00:00,Just a subtle reminder that literally half of white women vote in a manner that supports stricter abortion laws. So its not ALL about the patriarchy. Just sayin.
2021-05-19 15:54:47+00:00,Its gonna be at the abortion clinic 
2021-05-19 02:26:19+00:00,"In addition to many other good things about Gainey, hes always been a particular thoughtful advocate for access to safe and legal abortion - I once had a really good conversation with him about policy in my past job. Im a fan. "
2021-05-18 00:42:19+00:00, Are you vaccinated? Isn't this like Abortion rights? My body my decision. I mean it's not like I'm killing a little baby inside of me. You're trash!
2021-05-17 16:50:26+00:00," Sorry,I don't  believe  in abortion,but I believe in a person's right to have one. Abortion,is rarely an easy decision, I don't  feel the gov should control my uterus or anyone else's!"
2021-05-17 15:42:06+00:00,"   ""The only moral abortion is my abortion"" "
2021-05-15 15:44:20+00:00, His mother shouldve had an abortion.
2021-05-14 13:56:37+00:00,"   No, he's saying that partial birth abortion isn't a medical term. So the ban doesn't ban anything that has a medical definition."
2021-05-02 18:19:49+00:00,"If men could get pregnant...

birth control would be free, abortion clinics would be everywhere, and the GOP would lose its grifting grip on the religious right"
2021-05-01 02:39:57+00:00,"""TheQurandoes not directly address intentionalabortion, leaving greater discretion to the laws of individual countries. In Islam, thefetusis believed to become a livingsoulafter 120 days' gestation...""
"
2021-04-30 23:17:21+00:00,"Pay attention please!

More abortion restrictions were signed into law THIS week than any other week in the last decade

While the Gaetz and Giuliani scandals take center stage, their misogynistic grip is closing on our uteruses.

SOS! "
2021-04-28 10:53:56+00:00, You seem to have missed that abortion kills a child.
2021-04-24 11:54:37+00:00,   Im pro abortion. Theres too many damn kids in the world.
2021-04-24 03:06:47+00:00,"To Tennessee and other medieval states:

If youre really against abortion, how about affordable birth control for all?

No? Oh, thats right, because what you actually want is to subjugate and control us."
2021-04-16 01:09:19+00:00,A women talks about her abortion and yall say  damn ...double homicide  ...this is exciting why I felt so alone when I had my experience. I get it not everyone is pro-choice/abortion but my God please keep your comments to yourself
2021-04-15 12:38:45+00:00,Transgender girls in sports. Abortion. Voting laws. Vaccine passports. Those are some topics attracting the most vocal attention from Pennsylvania Republicans   &amp;  on the culture wars
2021-04-09 11:43:04+00:00,"There are more worlds than these... thinking about The Gunslinger and major theme in Insomnia.

As Ralphs perception changes, he become very aware of the different worlds. This is mirrored in the abortion debate. The anti-pro are in different ideological worlds. 

"
2021-04-08 17:23:48+00:00,"Meanwhile the American Psychological Association has found that being denied abortion access actually increases anxiety and has significant long term economic, social, and psychological effects. We need safe and plentiful access

"
2021-04-08 17:23:47+00:00,At todays abortion hearing held by the Health Committee I asked a testifier to cite his source for data that abortions cause adverse mental health effects and his reference was a person described as the Moses of the post-abortion movement 
2021-04-05 11:36:46+00:00," Could you please list the specific chapter and verse that bans being pro-choice and prohibits abortion? Dont lump them in with anything else. Please list where they are specifically addressed.
Thank you."
2021-04-03 00:49:37+00:00, Legalize 1st. Run for Senate 2nd. Want a big turnout? Put legalization on every mid-term ballot like GOP does with abortion and we'll have a landslide in voters.
2021-03-29 13:58:25+00:00, The nigga you calling a deadbeat begged you for an abortion beloved 
2021-03-26 16:34:42+00:00, ..I was suprised to see that neither of u had an explanation for why media promotes transgenderism. Its obvious to me that its part of the globalist goal to denigrate the nuclear family. The same reason why media promotes abortion and homosexuality.
2021-03-24 10:45:29+00:00,"About 170-180 pages into Insomnia, and so far, Im hyper intrigued. Colorful Auras, The Crimson King, the politics of abortion...looking forward to see where this is going "
2021-03-23 22:26:45+00:00,"You want 1 abortion clinic per state (or none at all)?

Then how about 1 gun store per state?

You wouldnt last a second if we regulated guns the way you regulate our bodies

"
2021-03-21 17:05:52+00:00,"Surprise! Arkansas is a piece of trash, ass-backwards state. 
 
"
2021-03-17 18:46:09+00:00, says he will pass bills to undermine Unions &amp; Abortion rights if the GOP regains the majority &amp; we .  the Senate must vote on HR1 as soon as possible so we have a fair shot at ensuring the GOP remains the minority party. Whats Next? 
2021-03-16 19:41:25+00:00," Lying and giving false info, and verbal abuse is your best? You dont seem to have any insight into your horrible behavior. Your husband is as much an asshole as you. Your mother shouldve had an abortion."
2021-03-14 02:19:15+00:00,Biden administration asks Supreme Court to dismiss abortion counseling case 
2021-03-13 15:37:05+00:00,  His mother shouldve had an abortion.
2021-03-12 22:30:10+00:00, It's disgusting because it is so much more than an abortion clinic. Women rely on their services. Now a lot of things will go undiagnosed until they are farther along and maybe untreatable!
2021-03-08 17:39:36+00:00,When I see women who advocate against abortion and planned parenthood tweeting about being a lady boss and female empowerment for NaTiOnAl WoMeNs DaY 
2021-03-08 13:28:07+00:00,"Republicans my whole life: 
cancel violent video games, 
cancel rap, 
cancel abortion, 
cancel sex education, 
cancel healthcare, 
cancel social security, 
cancel welfare, 
cancel Sesame Street, 

Republicans now: 
stop canceling racist stuff :(

"
2021-03-04 13:59:52+00:00, Lmao made one have an abortion just to get the other pregnant
2021-03-01 23:45:20+00:00,Its always easy to tell someone to get an abortion instead of having the baby but not everyone can handle an abortion. Im pro choice but damn let the woman decide on what she wants to do!
2021-02-23 18:06:55+00:00," Hmmmm.....
Now U all will see how women feel when we get told we can't get an abortion by ppl who aren't us!"
2021-02-23 17:32:18+00:00,Supreme Court To Hear Challenge To Trump-Era Abortion Rules 
2021-02-20 21:44:04+00:00,Moderate boys be like I dont believe in basic human rights but i want legalized weed and Ill totally pay for your abortion 
2021-02-20 18:26:33+00:00,"     UR FINE THAT ACROSS THE COUNTRY Rs HAVE BEEN CHIPPING AWAY AT ABORTION RIGHTS, MAKING IT ILLEGAL FOR THE FEMALES IN UR FAMILY 2 GET AN ABORTION EVEN IF THEY GET RAPED?
UR GOOD WITH VOTER SUPPRESSION &amp; THE LIES THAT LED 2 JANUARY 6 2021?"
2021-02-20 14:45:03+00:00," I'm gone say this about abortion,a fetus is a human,  wait five months &amp; I'll prove U wrong ,&amp; this women rght 2 choose is sort of  Vague , because women do choose by having protection or Birth control but 2 fuck &amp; get pregnant &amp; say fuck the child is wrong"
2021-02-18 11:49:06+00:00,"  But what about his view on abortion, doesn't that disqualify him?"
2021-02-18 10:21:50+00:00,  Forgot this abortion 
2021-02-17 16:43:50+00:00,"  You think he's a model catholic? Abortion, career criminal?"
2021-02-16 17:10:05+00:00,You are right !  abortion is murder but it is a woman choice to decide if she choose to bear the child or not!  not your decision or anyone elses what I do with my body!
2021-02-12 00:27:27+00:00," Sans th conversation about abortion we just had lol, I completely agree with this!"
2021-02-09 23:36:39+00:00,Do yall feel like its acceptable for couples in solid healthy relationships to get an abortion? Or do yall think it doesnt make sense if its likely theyll get pregnant again?
2021-02-06 23:02:43+00:00,"Nowhere in the Bible does it say that God wants us all to carry assault rifles

Nor does Scripture say anything about contraception or abortion

So, take your nosy, treason-happy selves out of our wombs and mind your own biscuits"
2021-02-06 18:55:22+00:00,When yall get an abortion do yall think damn was it a boy or a girl ?
2021-02-05 06:30:21+00:00,"TL sleep......ok bet
After i nut i leave the abortion money under the pillow like the tooth fairy "
2021-02-04 20:11:42+00:00," Um... youre amazing at projection. Its CONSERVATIVES who try to force their Uber-religious, white-centric ideals on everyone else.  One example is abortion rights. Not everyone thinks the same as you. But you would take away their right to choose IN A HEARTBEAT if you could."
2021-02-03 01:12:20+00:00,    Abortion is a function of sovereignty. If the babies body is inside someone else's and that someone else wants to evict it there is nothing the baby can do. Women don't have a duty to provide their uterus to unwanted tenants. You can't have sovereignty without abortion.
2021-02-02 19:33:47+00:00,OMG I can't even fathom that  said that Dems want abortion legal up until birth and in some cases death. What are we know resurrecting babies from the dead only to eat and kill them again???...WTF is wrong with this chick?  Is she for real? 
2021-02-02 04:18:54+00:00,Its fun until Im trying to drop you off at 11th and locust to get that abortion   
2021-02-01 12:24:01+00:00,Just read a pro choice thread and honestly Im not for it . Only time abortion should be ok is if you were raped . Im not ripping my baby apart 
2021-01-31 18:36:12+00:00,  AOC bankrolled abortion farms in a tan suit made by Mexicans
2021-01-30 05:59:15+00:00, But then if a women is contemplating abortion based on what her personal opinion is is also fine but you have to take the dad in thought. If he wants it and you dont he has to be prepared with that if you do and he doesnt you have to be prepared for that
2021-01-30 05:37:27+00:00,Yall quick to talk about not debating with men about abortion but quick to call a dad a dead beat if he isnt ready to have a kid accidents happen... 
2021-01-25 20:50:24+00:00,I wonder how Zach feels about birth control and abortion 
2021-01-25 02:35:27+00:00, 2021 March For Life stop at Philly's abortion clinic               
2021-01-23 00:51:17+00:00,Abortion is health care. Keep it safe and accessible. 
2021-01-22 12:11:25+00:00, Sadly we know Casey and Manchin wont. They never vote for safe and legal abortion. We should try anyway! At least Casey doesnt block PP family planning funding but ugh. I am in Pa and I hate it!
2021-01-21 03:25:17+00:00,"  I don't think he was Pro-life, although I don't know. I was glad he made it harder to have abortion."
2021-01-13 05:05:53+00:00,The Supreme Court hands down its first anti-abortion decision of the Amy Coney Barrett era 
2021-01-13 05:01:02+00:00,You mean he made a mistake and now is forced to live with those consequences for the rest of his life? Asking for every person put in prison for drug possession and every women who has been screamed at outside of an abortion clinic. 
2021-01-13 00:11:04+00:00, He paid for her abortion?
2021-01-11 02:32:26+00:00, Non-Orthodox Jews see abortion as a religious freedom issue &amp; insist that Halacha allows abortion to save the life &amp; health of the mother. I admit I was  surprised to learn Haredi Jews are anti-abortion.
2021-01-08 21:30:33+00:00, Is as privledged as me.i don't need 2 grand.dont need abortion law.dont need debt relief however I have the empathy for those who dog to keep fighting
2021-01-08 21:29:24+00:00, Joe's elected...so 2000 stimulus has a shot.15 dollar minimum wage..judges who will not strike abortion  debt relief.i could go on.Sayibg there is no difference between a cat and a rat just isn't  frustrated as well but not everyone..
2021-01-07 19:14:05+00:00, My petty ass Id be reminding her of that suggested abortion every chance I got 
2021-01-06 15:17:44+00:00,"Racism is getting exposed throughout the church. Its easy for these people to call out abortion, homosexuality, etc. but its very uncomfortable when you address the sin thats embedded in some of the people. Now they looking really crazy  "
2021-01-05 17:47:56+00:00," Or what if anti-abortion activists publicized the addresses of doctors? Or even went so far as to stalk a doctor to his church and murder him in front of the congregation? Oh right, that isnt a hypothetical. "
2021-01-04 17:48:28+00:00, abortion
2020-12-31 13:33:35+00:00, Thats one woman I think should receive a forced abortion.
2020-12-31 03:41:19+00:00,"  What are you even talking about? How many children have you had? Are you even a real person or a bot? Outside of a handful of religious people, most use abortion to prove something they dont care about. Its a BS argument. I have 4 kids- dont lecture me about abortion."
2020-12-30 22:37:09+00:00,"  If you think that it was the Democrats that did all that you are delusional. Abortion was around for a long time. The Democrats didn't ""give it to us"" They gave us choice. All the other things that you mention are your opinion and obviously millions more people believe in 1/2"
2020-12-30 15:14:25+00:00,"Finally. Argentina's Senate votes to allow abortion in landmark decision.  
"
2020-12-29 18:17:56+00:00,VICTORY IN MASSACHUSETTS congratulations to our partners  on this hard-fought win for people in need of abortion care in the Bay State! 
2020-12-28 19:51:26+00:00, Ok but what about those of us who have worked at abortion providers? I feel this is a bit more complex.
2020-12-20 23:33:41+00:00,"After a long and arduous pregnancy where Mitch kept  threatening abortion, he has finally relented to open his legs. "
2020-12-20 14:14:24+00:00,If you dont have a uterus what do you care if others have an abortion? 
2020-12-20 02:45:35+00:00,im kind of sick of seeing pro choice posts that only revolve around women with trauma or medical issues which is sad and valid but also NORMALIZE ABORTION FOR PPL WHO JUST DONT WANT A CHILD!!!!
2020-12-19 19:13:31+00:00,just found out a girly I knew from high school who would post things like covid is our punishment for abortion and the only cure for covid is prayer deleted me off facebook  not sure where to get my entertainment now!
