created_at,text
2019-09-11 17:50:36+00:00,   GUN CONTROL innocent victims Vaping is a choice getting shot at Walmart is not! Fix it     
2019-09-10 12:05:06+00:00,She needs to sound the alarm for gun control a d other issues that kill more innocent people everyday Vaping is a choice!    
2019-09-05 21:36:04+00:00,Back to back. Just killed someone this week. Whats the rush? Seems  wants to draw attention away from other things like gun control legislation. Hmm... 
2019-09-05 13:33:14+00:00,"   Hes stating an opinion. He thinks that muscovite Mitchs suppression of gun control legislation has led to more deaths than 9/11. In Trumps sharpie America, does that really qualify as a lie?"
2019-09-04 17:41:14+00:00,"They have nothing better to say so they think if they start saying women have abortions and its a sin or however they talk, that somehow its going to scare us  to not speak up on gun violence and gun control"
2019-09-03 16:57:28+00:00,"Lying  always speaks out of the side of his mouth. Chicago is not an example of failed gun control bc although Illinois has strict gun control, RED Indiana does not. Most guns in Chicago come from Indiana or mail order from Texas. "
2019-09-03 02:09:28+00:00,"Say gun control and the bots really come out.

I am dreaming of a blue Texas.  "
2019-09-02 05:30:48+00:00,  There will gun control when they take away HPD Officers guns because they are the main shooters in Murders in Houston. Renember the raid on Harding Street
2019-09-02 05:30:00+00:00, Nope. All Ive seen is people advocating for stricter gun control laws so that guns arent easily accessible to just anyone therefore reducing tragedies such as mass shootings. Ive never actually heard of anyone trying to just outright ban guns.
2019-09-02 02:26:24+00:00,"So we tried
taking down video game posters at Walmart
allowing guns in schools and churches
relying on good guys with guns
making it easier to get guns
sending thoughts and prayers

Shockingly, none of those ridiculous ideas worked. Now can we pass some gun control laws?"
2019-09-01 13:26:26+00:00, Screw the prayers. Action and gun control are needed now.
2019-09-01 13:21:14+00:00,"At this point in time, if you are a politician who doesnt support stricter gun control laws, you are a complete coward in my eyes. "
2019-09-01 13:20:28+00:00,Fuckin A. GUN CONTROL NOW! 
2019-09-01 04:54:22+00:00,"  Recently, Ive been thinking about Chris Rocks bullet control bit a lot.
You dont need no gun control. You know what you need? We need some bullet control. ... People would think before they killed somebody, if a bullet cost $5,000.
"
2019-09-01 04:31:25+00:00,I agree. If not gun control what can be done?  
2019-09-01 01:58:18+00:00,Fantastic gun control only the crooks have guns and none of them are on paper 
2019-08-31 16:31:37+00:00,"1. Assault weapon dont exist 
2. This is a totalitarian approach 

I agree we need more gun control &amp; safety in this country but this aint it chief "
2019-08-30 11:33:16+00:00,"   Chief Art and Turner's pleas for More Gun Control failed. Texas New Law, effective 9/1/2019 anyone can carry a handgun on School &amp; Places of Worship Properties as long as it is Concealed. BIG TIME PROBLEMS"
2019-08-30 01:03:22+00:00,"The background check is only as good as the database.  on gun control and the need for all convictions, including federal, to be in databases with  "
2019-08-29 14:36:27+00:00, So you're going to accomplish common sense gun control and getting kids out of cages?
2019-08-28 17:29:53+00:00,"How gun control people look.  Houston, Texas "
2019-08-28 15:19:31+00:00,"  Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:57:16+00:00," Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:56:10+00:00," Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:49:57+00:00," Following!!
Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:27:46+00:00,"  Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:24:36+00:00,"   Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:22:38+00:00,"  Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:20:28+00:00,"  Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:19:49+00:00," Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:18:29+00:00," Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

 "
2019-08-27 12:16:04+00:00," Vote HELL NO! On ""red flag"" bill's and ALL ""gun control"" bills congress!!

"
2019-08-24 03:30:57+00:00,"As Michael Moore points out in  America is a very liberal country. He throws up stats on the screen of how the majority of us want gun control, were pro choice, want free public college, Medicare for all, etc etc etc. "
2019-08-23 14:50:58+00:00," J. Trump You and the NRA betrayed all law abiding Citizens and first Responders, we all are in more danger then ever before. This wish wash Political Game of lying about Gun Control has to end, common sense laws need to be established! "
2019-08-23 13:04:51+00:00,"Or what, ?You wont let meaningful legislation that would implement sensible gun control measures and protect the nation from election fraud come to a vote in the Senate? Were tired of Putins puppets.  "
2019-08-22 12:45:58+00:00,Good. I support Houston Mayor   wants increased local authority for gun control 
2019-08-22 02:17:36+00:00," I agree!  But do your job on the current narrative, get Moscow Mitch to bring the house passed gun control bill to vote. As a Texas voter, I will be watching your vote."
2019-08-20 22:10:03+00:00,"Coward. After recent mass shootings,  said he consider a small amount of gun control, only to reverse course now

90% of Americans support universal background checks, according to a Fox News poll. That includes 93% of people who live in households with firearms "
2019-08-19 02:12:31+00:00, your constituents gathered in Houston tonight calling on you to go back to work and pass comprehensive gun control! 
2019-08-19 02:12:06+00:00,  The city of Houston called on our senators to go back to work and pass gun control legislation!   
2019-08-19 02:09:57+00:00, your constituents gathered in Houston tonight calling on you to go back to work and pass comprehensive gun control! 
2019-08-19 02:09:31+00:00, your constituents gathered in Houston tonight calling on you to go back to work and pass comprehensive gun control! 
2019-08-17 16:28:14+00:00,     He voted on that same crime bill that yall love drag Hillary for -scroll up. He takes on issues that are specific to black and brown ppl to pause it for other things he finds more beneficial and he is spotty on gun control. I find that problematic.
2019-08-16 14:58:56+00:00,"  You ran in 2016 opposing gun control. I dont want America to become a nation run by corrupt tyrants. I won't vote 4 democrats, but I will vote third party if need be. I'm getting really tired of politicians saying one thing to get votes then do a President Bush. (No new taxes)"
2019-08-16 14:55:12+00:00,"  Mr. President, I urge that you oppose any and all gun control bills. Red flag laws do not help. The criminals and the insane don't care about laws. I don't want to see America turning into another nazi Germany, Soviet Union, China, or Europe for that matter."
2019-08-16 14:07:21+00:00,"Guns and Gadgets 
I may vote with my own name on the ballot if President Trump is really pushing gun control. 
"
2019-08-16 12:59:51+00:00,"Everything except gun control, what a joke. "
2019-08-15 15:18:30+00:00,So the Philly Mayor thinks gun control would stop these repeat criminals from obtaining and using firearms. Hes the Dancing Sanctuary City mayor...Mr law and order himself. 
2019-08-15 12:51:30+00:00,"Andrew Yang fake crying in Iowa over gun control, and you want to be the face of the U.S.  
Wrong state."
2019-08-15 05:00:03+00:00,"  It only makes sense that rules for city and country should differ. 

"
2019-08-13 12:26:23+00:00,Ive been going back and forth with my uncle about gun control since yesterday.
2019-08-13 01:58:59+00:00,People who like guns go crazy at the thought of gun control but I think getting your AR taken away would be worth it to make mass shootings happen less frequently.
2019-08-12 20:12:58+00:00,"   2. Saying that, I dont see that any of that should limit gun control measures today, including universal background checks, capacity limits, etc. I dont think there is a legitimate argument against it. There are 300 million guns in the US. It could stand with some limitations."
2019-08-12 13:55:44+00:00," Two things. You need to care less about who drives by, why? Because you should care more not being robbed. Thats the purpose of the system. Second, people need to be smarter. The purpose of the guy with mask and bag was exactly what he did. He's proving gun control pointless."
2019-08-12 01:45:51+00:00,Thank you Chief .  We need the people to STEP UP and vote in those who truly care ab/ keeping this country safe w sensible gun control.  We need more parents of shooting victims. Or student victims who are now of age to start running for office. 
2019-08-11 20:11:02+00:00,There is a Double Standard in Legislation in this Country on Gun Control laws but the laws are saying that same thing back ground checks but isn't that what was established before  I certainly know that I had to have one so were is the solutions in these random shootings?
2019-08-11 03:08:41+00:00,What do I do? I'm on the opposite side of the gun control debate from S.O.  I'm ok with hand guns for protection and hunting rifles. But I no longer feel safe with him.
2019-08-10 18:25:27+00:00,"We know one thing for certain. Those lawmakers are not the staunch defenders of guns and the NRA, RIGHT WING CONSERVATIVES. Lawmakers have signaled interest in discussing gun control measures. Here's what we know
"
2019-08-09 01:10:39+00:00," Now do something for them. No more ""round tables"". We need a square deal on gun control measures."
2019-08-08 18:47:05+00:00,Im on a roll educating people about gun control
2019-08-08 01:01:44+00:00," You dont understand the People of Dayton, Ohio and El Paso, Tx are fucking mad while you havent done anything on Gun Control.
You shot off your fucking mouth that all and put the NRA on the pedestal and honor them! "
2019-08-07 18:56:37+00:00,   Both  and lying  also say that they support healthcare plans that cover those with pre-existing conditions. Their voting records on both issues speak to their duplicitous souls. Against any gun control and against all healthcare that is not private.
2019-08-06 18:54:22+00:00,"6 people got shot in Birmingham two days ago 6 people all was fighting for their lives after, we need gun control period point blank, one of these kids was my little 13 year old brothers friend his friend .. "
2019-08-06 16:26:12+00:00,"  Gun control isnt needed, psychological screenings on the other hand are."
2019-08-06 15:46:27+00:00,"Elizabeth Warren hasn't spewed vile language &amp; lies about a shooter's targets and providing him with a manifesto, while her party works to block any meaningful gun control laws.
Take a seat, genius. "
2019-08-06 13:46:07+00:00,More focused on regulating a womans body than regulating gun control.   
2019-08-06 13:21:53+00:00,"America needs gun control. Assault weapons should be banned. Trump never addresses this issue. NRA pockets runs deep. Kellyanne Conway says El Paso, Dayton are 'safe and ready' for Trump visit on Wednesday
"
2019-08-06 12:49:54+00:00, Because we don't need gun control.  We need enforcement.
2019-08-06 04:54:55+00:00," Gun control is a good and necessary first step, but if you cant also acknowledge that the problems driving these villains to action are deeper and more complex than merely having the means, then its no wonder congress hasnt been able to make any progress on this."
2019-08-06 00:33:38+00:00, Do something about gun control 
2019-08-05 23:00:28+00:00," We wear seatbelts, and have speed limits, and arrest people for DUIs. Gun control and the only issue that we havent dealt with. Which would prevent some suicides. You are being ridiculous, ignorant and clearly trying to be cute in this time of sorrow. delete this shit. (2)"
2019-08-05 21:53:14+00:00,  I don't give a flying F if he was a Martian--the real issue is the GD LACK OF GUN CONTROL! WTF does a civilian need with that kind of fire power?
2019-08-05 21:50:46+00:00,"my coworker rly talks out his ass he said the only benefit to gun control would be a decrease in casualties during mass shootings, as if thats not the MAIN reason guns should be restricted"
2019-08-05 19:53:10+00:00,"McConnell is bought and paid for by the NRA. He sold his soul to the devil. His pay to the devil? 30 dead just this last weekend. This is the gun control legislation Mitch McConnell won't allow senators to vote on
"
2019-08-05 19:16:45+00:00,  There needs to be a ban on assault guns and stricter gun control no matter what party.
2019-08-05 18:04:22+00:00,  Yes Judy!  Statistics are good but we need to all come together to stop gun control!!! The guns they are using are for wars not citizens
2019-08-05 17:55:23+00:00,"   2. As for being able to snap my fingers making all guns in the world disappear, if that were possible, we would live in a much better world. I have no doubt of that. But like I said, thats a fantasy, so Ill settle for common sense gun control measures."
2019-08-05 17:19:52+00:00,"But MORE gun control laws will make everything better, right?!? "
2019-08-05 16:30:31+00:00,"Long thread about gun rights and control. TLDR: While fighting against milder, common sense gun control laws, the NRA &amp; 2A activists set the stage for the current demand for more draconian laws. No was coming for your guns before but you can bet your ass they are starting to now. "
2019-08-05 15:38:39+00:00,"me laughing  the video i made about gun control then realizing that this is a serious issue that angry, gun toting, white men dont want controlled. "
2019-08-05 14:36:28+00:00,"There cannot be gun control, no one knows who owns guns...stop acting as if you can.  Only guns purchased legally can have some control.  People have lions and tigers for pets and that is not known until something crazy happens.
A praying nation can change things, start praying!"
2019-08-05 13:34:09+00:00,"  Ive said the same thing. I support gun control and if I could snap my fingers and make all guns disappear, I would. But at this point in the USA I really dont know what we can do. Like you said, we should do what we can to curb it, but I think this is our new normal.  :("
2019-08-05 11:50:51+00:00,"Wrong. I lived in a country where guns were not easily available, gun control, background checks, annual tests and specific safes required. No mass shootings. It does work IF we want it. "
2019-08-05 05:14:30+00:00,  I thought they had gun control up there
2019-08-05 03:37:58+00:00,"Those who fight against gun control, actively or passively, with a shrug of helplessness, are dooming more kids to horrible deaths and more parents to unspeakable grief just as surely as are those who fight against pediatric medicine or childhood vaccination.  "
2019-08-05 01:08:59+00:00,"at this point if you dont support stricter gun control laws you are:
-a complete fucking idiot
-a piece of shit with no morals 
-both if ur a trump supporter"
2019-08-04 21:20:04+00:00," As leader of the country, these shootings happened on YOUR WATCH! Do your job &amp; fix gun control in our great country! "
2019-08-04 21:02:05+00:00,I know black people who've owned guns they whole life and never shot some one. It's  not gun control problem. say it with me now yyyyyt people.
2019-08-04 20:53:07+00:00,Ive literally played call of duty and violent video games since I was 6 and I have NEVER EVEN THOUGHT of hurting anyone... stop blaming everything other than lack of gun control 
2019-08-04 20:21:55+00:00,Gun control won't help anything... making gun laws more strick would be pointless. You know who will still meet the criteria to be able to own a gun. White men!
2019-08-04 19:30:05+00:00,"Fuck off, I'd rather have gun control than be able to pray in school that I dont get murdered because you won't pass gun control "
2019-08-04 18:52:46+00:00,"Why Japan doesn't have mass shooting (spoiler alert: it has nothing to do with video games). 
"
2019-08-04 17:50:49+00:00,    This ledger should really cause everyone to wonder why. The supposedly greatest country on Earth is so afraid of the rest of the world that they cant support even the meekest of gun control laws? Just in case Sweden tries to take us over we'll be ready...who was ready in El Paso?
2019-08-04 17:33:28+00:00,At this point gun control isnt going to fix this white supremacy terrorism like we need a bigger discussion about all of this
2019-08-04 17:29:10+00:00,For the thousandth time I wrote to my representatives this morning urging gun control. Please do the same. I I do not understand why anyone can support assault rifles in the hands of civilians. It simply does not compute by any sane person.
2019-08-04 17:20:43+00:00,White supremacy is the root of all of this but some of your favorite politicians never acknowledge that. Gun control isnt the only thing we should be discussing.
2019-08-04 16:33:35+00:00,This is absolutely DISGUSTING.   Fucking GOP does nothing on gun control . 
2019-08-04 15:58:25+00:00,Before they try this gun control shit lemme get the AR-15 pistol first
2019-08-04 15:09:49+00:00,"Beto, you have the best chance at becoming a democratic senator from TX in 2020 that will ensure more swifter action towards gun control. "
2019-08-04 14:38:42+00:00," Funny, other industrialized nations have mental illness too, but they don't have mass shootings. The problem isn't mental health, it's the utter lack of gun control legislation at the federal level."
2019-08-04 14:23:46+00:00,"But here is a couple of problems we will have going forward when it comes to Gun laws &amp; I dont own a gun, I hate guns, I am for Gun Control, but have no problem with some who do (but use it the right way)..."
2019-08-04 14:21:47+00:00,We have to stop entertaining the argument that if we enact gun control that it will take guns away from law abiding citizens that could stop shooters.  There was a military person that had a weapon during the shooting and it didnt stop anything.  That argument is weak. 
2019-08-04 13:22:00+00:00,  We need gun control more than ever before*
2019-08-04 13:11:53+00:00,   So you believe gun control is a cure for these mass shootings?
2019-08-04 12:31:25+00:00,All of these countries have mental health issues. Only one has mass murder issues. You need to some real gun control laws NOW       
2019-08-04 07:27:56+00:00,  So what happens when the gun control doesnt stop the mass shootings?
2019-08-04 07:07:02+00:00,Your fascist ideas like gun control &amp; you being a privileged white guy pretending to be Latino when youre not is what offends me. And the demokkkrats racism against whites &amp; poc leads to more chaos. 
2019-08-04 05:07:03+00:00,gun control needs to happen now!!! i get that some people like guns to protect themselves but NOBODYS GONNA CARRY AROUND AN AK47 TO PROTECT THEMSELVES even if those kinds of weapons are used for recreation no hobby is more important than human lives here ends my rant
2019-08-04 04:08:10+00:00,"The conversation is going to stop like in 2 weeks. Killing children didnt stop this so I doubt it itll stop now 
 Shooting in El Paso sparks renewed calls for gun control  "
2019-08-04 03:36:30+00:00,I send my most heartfelt condolences to all the victims families of El Paso. I also  cannot avoid overwhelming feelings of anger and distress at the lack of gun control laws in our country. What more must happen?    
2019-08-04 03:11:38+00:00,"This country is a place where a 10-month-old baby can get shot in a Walmart.

Politics ARE about deciding the quality of life for people. And DENYING that gun control is a part of that discussion is killing the lives of American citizens everyday. "
2019-08-04 02:50:20+00:00,    Fuck you Cornyn!!  You are an absolute hypocritical piece of shit for blocking the advance gun control legislation ! The blood of El Paso is on your hands!
2019-08-04 02:03:36+00:00,Gun control laws in this country is a joke compared to other developed nations. New Zealand banned all semi automatic weapons!! Congress too afraid to alter their precious 2nd amendment 
2019-08-04 00:39:43+00:00,People still have the nerve to say that we dont need gun control Im so through with this 
2019-08-04 00:31:13+00:00,Gun control needs to be in effect. Period.
2019-08-03 23:38:42+00:00,"Frantic video shows people fleeing a mall in El Paso.  GREG ABBOTT IS JUST ANOTHER TRUMPET.   GOP HAS SHOT DOWN MANY GUN CONTROL BILLS.  GOP ALL NEEDS TO BE GONE.  WAS THE SHOOTER A TRUMPETER ??

"
2019-08-03 23:22:49+00:00,"I think  is confused... Didnt she call for riots earlier, which many times turn violent, &amp; now she wants actions to keep the peace &amp; make people safe through gun control???     "
2019-08-03 21:55:28+00:00,The sad truth is the only way we're going to get any real gun control laws is when a nigga shoots up a Whole Foods Market.....oh who am I kidding? As if Whole Foods isn't already watching any black person by the time they pull up into the parking lot.
2019-08-03 20:22:48+00:00, youve seen El Paso. Youve seen Santa Fe. Dont you think its finally time for gun control here in Texas?
2019-08-03 20:06:59+00:00,weve had zero gun control and yet people are very convinced gun control would make things worse... like have yall seen whats been going on????? the worst is happening now
2019-08-03 20:04:21+00:00,"a cartel hit ?????????????? ok well that was stupid 

gun control wont stop this stuff ???????? gun control wont stop the mass shootings caused by..... guns???????????? i didnt think your comments could get more stupid but ok "
2019-08-03 19:30:34+00:00,"Oh and please, I dont want to hear about Gun Control during an active shooting or when they are trying to gather more info!! Think about the victims 1st &amp; not your political agenda!! "
2019-08-01 14:49:00+00:00,"After the last 2 nights of , I think we All should take an Emotional Health day. It was exhausting and a rollercoaster ride to say the least. I still have a lot questions like how will they tackle Mental Health, Gun Control &amp; Criminal Justice Reform."
2019-07-29 12:37:54+00:00,"Hopefully the dry drunk  followers known as the  will one of these days correct their gun control stand.

CNN: California garlic festival shooting: Live updates.


via "
2019-07-27 20:48:27+00:00,If you support Gun Control &amp; have a problem with AR-15 gun owners youre a Fascist Nazi.   to  is to 
2019-07-26 02:09:44+00:00," ! ! !! ! !!
If there's more gun control, the less power the people have and less freedoms. And the more powerful and corrupt the government becomes. 
"
2019-07-22 17:08:31+00:00, Gun control means using two hands while shooting!!!
2019-07-21 22:49:52+00:00, This is classic.  Good thing they have strict gun control laws to keep guns out of the hands of criminals.
2019-07-16 07:57:05+00:00,"Fuck a wall , fuck gun Control , fuck all that other shit yall keep pressing the agenda on ... the only thing we need to be focused on is climate change !!!! You cant make laws, or make money , without a fucking planet to do it on dumb motherfuckers,like are yall dumb foreal ?"
2019-07-08 01:20:01+00:00,When gun owners become like hypocritical hippies 
2019-07-02 01:01:11+00:00, THIS WHY GUN CONTROL DOES NOT WORK HOME INVASION
2019-06-28 02:37:33+00:00,"Gun control now, and now Rep Swallwell shows no fear of NRA  he loves children more than guns "
2019-06-26 21:02:45+00:00, Specifics on gun control
2019-06-22 16:02:35+00:00,"This is why we need better gun control.
How on God' green earth did a 3 year old get a gun?
My grandson lives in katy and is 3.

3-year-old accidentally shoots himself in Katy |  "
2019-06-22 01:33:17+00:00, The House have passed more than 100 pieces of legislation on issues ranging from gun control to health care since gaining majority control in the House in January. Those bills have yet to be taken up by Senate Majority Leader Mitch McConnell. 
2019-06-16 21:09:09+00:00,"Why does a politician have to go to Israel to discuss school safety.  Is it so hard to make it harder to buy guns, military type weapons, etc.  You blame the Dems but what have the Republicans come up with as far as gun control.  Is it because Reps are friends of the NRA? "
2019-06-16 20:32:25+00:00,Are you against gun control?  Im confused.  Trump is not against gun control.  His sons are big time wild animal hunters.  Its like you cant have your cake and eat it too. 
2019-06-16 20:23:12+00:00,Im confused are you for people carrying guns or against gun control? 
2019-06-12 03:43:17+00:00,"Another busy day for us! We attended the Super Neighborhood 67 meeting, and the  meeting - where I heard a woman named Rhonda Hart speak about her daughter who was murdered during the Santa Fe shooting and the importance of gun control.  "
2019-06-08 03:15:25+00:00,"I used to have 8 guns in my house. After having a baby Ive got that down to 4 now. They are either inaccessible to my kid or unloaded. Gun control, in my own home, my choice! "
2019-06-07 09:29:28+00:00,"Ill stop getting abortions when you white men fix gun control laws. So until then while Im underage,get raped by a grown man and get pregnant I will get an abortion,I might also take that gun control law we cant fix and shoot his balls off "
2019-06-01 01:48:07+00:00, The evidence is clear that gun control works.
2019-05-23 13:57:44+00:00,"But teachers groups and gun control activists worry that more guns on campus, even concealed weapons, will lead to potentially lethal accidents. "
2019-05-19 04:13:35+00:00,A year ago today we lost 10 beautiful lives in a school shooting that took place at Santa Fe High School. The lack of gun control must be addressed. Please contact your Congress reps &amp; demand for change to help prevent these tragedies from happening again.  
2019-05-16 03:29:33+00:00,"If youre not gonna advocate for gun control, then you have no fucking right to advocate about what women can and can not do with their bodies. GET YOUR FUCKING PRIORITIES TOGETHER!    "
2019-05-14 06:05:21+00:00,NBC Highlights Colorado Sheriffs Against More Gun Control 
2019-05-10 12:35:32+00:00,The only time that Republicans and the NRA agreed for the need of strict gun control laws. 
2019-05-09 22:37:47+00:00,"I was gonna go down fighting, if I was gonna go down 
So heartbreaking. Kids should not go to school &amp; have to worry about taking down an active shooter. I dont understand the lack of gun control in this country. How bad do things have to get before we say enough is enough? "
2019-05-08 21:02:57+00:00,"Whenever a shooting incident happens anywhere in America, the leftist jackasses from Hollywood to Washington, D.C. start shouting for gun control like winded mules. Yet they want to keep their own guns and security detail, while denying us that same protection. How very odd."
2019-05-08 20:33:20+00:00,Chelsea Handler Blames GOP for Colorado School Shooting: How Many Children Have to Get Killed for Republicans to Enact Gun Control 
2019-05-08 19:54:37+00:00,"Hey , sis, I watched your interview with  and you stated you were pro ;what stance do you have on gun control after the STEM shooting in Colorado."
2019-05-07 21:38:36+00:00,Sensible gun control NOW! 
2019-05-06 11:25:57+00:00,"Eric Swalwell: We Need More Gun Control, Not Armed Teachers "
2019-05-02 03:01:57+00:00, If Congress does their jobs well have better gun control laws and you father will be impeached
2019-04-28 14:02:28+00:00, So lets get this straight you want to take guns from law abiding citizens.    Gee that will solve the problem.    Its not law abiding citizens that are going around killing people.   You gun control loons just dont get it.
2019-04-28 03:12:27+00:00," In a survey of the 18 Democrats running, six own guns.
"
2019-04-27 22:13:55+00:00, Gun control? or is that too soon?  I mean you can talk about it 5 months maybe there wont be another shooting before than. But i wouldnt bet on it and that makes me angry!
2019-04-17 14:51:11+00:00,Dianne Feinstein Uses 2007 Handgun Attack to Push More Gun Control 
2019-04-14 04:07:53+00:00,Stevie Wonder Calls for Stronger Gun Laws After California Gun Control Fail 
2019-04-12 15:16:35+00:00,Sensible gun control is a voting issue for me.   
2019-04-11 20:44:32+00:00,GTFOH  now is not the time to push gun control rhetoric...  MOST ppl that commit crimes with guns don't have a criminal record amyway..  
2019-04-07 18:48:32+00:00,Dems need to stop using the term gun control and replace it with something like responsible gun ownership
2019-04-01 02:22:43+00:00,Dicks CEO Okay with Companys $150 Million Loss over Gun Control Stance 
2019-03-25 01:52:36+00:00," Using the phrases ""undocumented worker"" or ""gun control"""
2019-03-23 23:07:00+00:00,What Leadership Looks Like: Hollywood Swoons Over NZ Gun Control 
2019-03-23 02:54:49+00:00,What Leadership Looks Like: Hollywood Swoons Over NZ Gun Control 
2019-03-23 02:53:18+00:00,"CNN, MSNBC Laud New Zealand, Fret U.S. Not Getting Quick Gun Control "
2019-03-21 16:30:46+00:00," This is the lunacy of gun control nuts.  Now, every criminal with intent to harm will most certainly obey this new law, right?  



 "
2019-03-21 02:35:40+00:00,Baldwin Laments U.S. Won't Enact Gun Control Quickly Like NZ 
2019-03-20 18:03:49+00:00,MSNBC's Velshi Pushes Gun Control in NZ Shooting Aftermath 
2019-03-20 00:54:00+00:00,"Obviously   is not a leader and the  only follows their pied piper.

Tens of thousands of deaths yearly does not move the needle for them.

"
2019-03-19 13:36:30+00:00,   You need an AR-15 like you need a fighter jet. Listen to the message of gun CONTROL.
2019-03-19 01:02:47+00:00,"MSNBC Talks Up Benefits of Gun Control in UK, Australia "
2019-03-15 20:56:44+00:00,Restrictive Gun Control Did Not Prevent Christchurch Massacre 
2019-03-15 20:48:09+00:00,CNN: Mosque Attacks Show New Zealand Gun Control Too Lax 
2019-03-12 21:01:55+00:00,"Former NYPD Commish Kerik: Gov. Cuomo, Mayor De Blasio Are 'Completely Anti-Second Amendment' "
2019-03-11 18:49:19+00:00," now your too radical if you support gun control or roe vs. wade.  I asked a MAGA neighbor to define center and he said there isn't one because we are to radical on those subjects,"
2019-03-05 03:42:27+00:00,"  Perhaps ""opinions"" isn't the right word. I'm referring to progressive bullet points (paid college, $15 minimum wage, more accountability for LEO's, gun control, etc.). These items make him potentially electable, yes, but it's the promotion of these ideas that make him dangerous"
2019-03-04 17:47:29+00:00,"CNN, MSNBC Gives Liberals Forum to Push Gun Control Myths "
2019-03-03 14:02:34+00:00,Gun control is keeping your crosshairs still.  
2019-03-03 00:58:07+00:00,"Totally absurd. Dems/leftists/socialists harp about the need for better gun control and then vote to kill a measure that would provide such. Clearly, they do not care about our country! "
2019-03-01 20:24:13+00:00,"Ah, Dems gun control only applies to lawful American citizens exercising their Constitutional 2A rights. "
2019-03-01 18:14:19+00:00,"If Democrats dare pass gun control I will just ignore their gun control law like they ignore, and disrespect our immigration laws."
2019-03-01 07:10:42+00:00,"Growing pains: House Republicans outmaneuver Democrat majority on climate change, gun control legislation

"
2019-02-27 00:01:57+00:00," You do remember that it was a white man that shot you?
How about responsible gun control?
Most Americans want that.
Most Americans don't want the wall."
2019-02-23 19:09:36+00:00,Nearly Half of New Mexico's Counties Won't Enforce New Gun Control  via 
2019-02-23 18:29:29+00:00,"Maybe, Training for the Zombie apocalypse post gun control? "
2019-02-19 21:42:25+00:00, How do we pay for this? Why did you vote against Russian sanctions? Your immigration views are similar to Trump's right? Gun control- are you willing to go up against the NRA?
2019-02-19 04:08:05+00:00,"Wow this answer on ""gun control"" is good, sponsoring bills is action

Maybe her biggest applause line too

"
2019-02-18 04:55:51+00:00, Theyve painted themselves into a corner...they want universal background checks and all sorts of gun control measures...but apparently only to be applied to law abiding citizens.
2019-02-17 14:19:11+00:00,Yall never wanted gun control til it happens in your hometown. Sad 
2019-02-15 18:27:32+00:00,  What he did to get that wall is going to cost republicans dearly. Wait until a Democrat is in the WH. There will be national emergencies for gun control and health care. Enjoy your wall.
2019-02-15 01:49:09+00:00,Pelosi Warns GOP: Dem POTUS Could Declare Emergency for Gun Control 
2019-02-14 22:54:59+00:00," Senator, AGAIN! We MUST pass sensible gun control! Thats every bit as important as passing hate crimes legislation. Why cant Congress work for We The People instead of each of you unjustly enriching yourselves taking $ mega bucks from lobbyists? Youre all guilty as sin."
2019-02-14 22:33:31+00:00," Speaker Pelosi, we look like FOOLS to the entire rest of the world because we do NOTHING to implement gun control. MOST of these mass murders are by WHITE men, too!!"
2019-02-14 00:09:57+00:00,"Sheriff Departmentalism: ""At least 16 elected sheriffs, primarily from rural, conservative counties that voted against the measure, say they wont enforce the law because they believe it is unconstitutional.""
"
2019-02-10 05:13:02+00:00,  I am a Texan. Beto seemed charismatic. So I looked into his stance  on several issues. I asked a democratic pollster and also researched it. His stance on gun control is  we need to start a discussion on the issue even though the discussion has been going on for some time.
2019-02-07 17:33:49+00:00,"NYT: Speed Limit on Autobahn a 'No-Brainer,' Just Like Gun Control? "
2019-02-07 12:28:04+00:00,"Doing nothing is not acceptable,  president Major Cities Chiefs Association. Its our time to make a difference bc our streets, our neighborhoods are truly drowning in the blood of our victims &amp; the tears of their loved ones
 
"
2019-02-06 21:01:01+00:00,Acevedo to Congress on gun control: Doing nothing is not acceptable  via 
2019-02-06 02:06:35+00:00," Stacey, you are so right!! Sensible gun control is long overdue!!"
2019-02-04 15:02:01+00:00,"  Let California implement their State Gun Control Plan Across The United States Of America! Republicans are always trying to legislate morality. Never mind the separation of Church/State. We hate that. So, lets go there."
2019-02-01 20:06:12+00:00,If you can give me topics about gun control that I havent already thought about for my paper- DM me
2019-02-01 19:13:34+00:00,Gun control essay about to hurt some of yalls feelings frfr
